Test ID,auroc,eer,accuracy_at_eer,sensitivity_at_eer,specificity_at_eer,accuracy_at_sensitivity90,sensitivity_at_sensitivity90,specificity_at_sensitivity90
b_m_TIC_phases_RandomForest/version_0,0.6951388716697693,0.3333333134651184,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.4285714328289032,0.9166666865348816,0.23333333432674408
b_m_TIC_phases_RandomForest/version_1,0.4873366355895996,0.5759804248809814,0.4266666769981384,0.4166666567325592,0.4313725531101227,0.36000001430511475,0.875,0.11764705926179886
b_m_TIC_phases_RandomForest/version_2,0.7316803932189941,0.42424243688583374,0.5909090638160706,0.5151515007019043,0.6363636255264282,0.7045454382896423,0.9090909361839294,0.581818163394928
b_m_TIC_phases_RandomForest/version_3,0.698005735874176,0.2923789322376251,0.7088607549667358,0.7037037014961243,0.7115384340286255,0.3291139304637909,0.8888888955116272,0.03846153989434242
b_m_TIC_phases_RandomForest/version_4,0.681720495223999,0.3360214829444885,0.6630434989929199,0.6666666865348816,0.6612903475761414,0.3586956560611725,0.8999999761581421,0.09677419066429138
b_m_TIC_phases_SVM/version_0,0.7736111283302307,0.2958333492279053,0.7023809552192688,0.7083333134651184,0.699999988079071,0.5952380895614624,0.9166666865348816,0.46666666865348816
b_m_TIC_phases_SVM/version_1,0.7254902124404907,0.3431372344493866,0.653333306312561,0.6666666865348816,0.6470588445663452,0.4266666769981384,0.9166666865348816,0.19607843458652496
b_m_TIC_phases_SVM/version_2,0.8870522975921631,0.12424242496490479,0.875,0.8787878751754761,0.8727272748947144,0.5,0.9090909361839294,0.2545454502105713
b_m_TIC_phases_SVM/version_3,0.7222222685813904,0.33012819290161133,0.6708860993385315,0.6666666865348816,0.6730769276618958,0.3291139304637909,0.8888888955116272,0.03846153989434242
b_m_TIC_phases_SVM/version_4,0.7026882171630859,0.36881721019744873,0.6304348111152649,0.6333333253860474,0.6290322542190552,0.3913043439388275,0.8999999761581421,0.14516128599643707
b_m_TIC_phases_NN/version_0,0.7902777194976807,0.32499998807907104,0.6785714030265808,0.6666666865348816,0.6833333373069763,0.6547619104385376,0.9166666865348816,0.550000011920929
b_m_TIC_phases_NN/version_1,0.8169934153556824,0.24264705181121826,0.7599999904632568,0.75,0.7647058963775635,0.4399999976158142,0.9166666865348816,0.21568627655506134
b_m_TIC_phases_NN/version_2,0.6517906188964844,0.39696967601776123,0.6022727489471436,0.6060606241226196,0.6000000238418579,0.46590909361839294,0.9696969985961914,0.16363635659217834
